"","Year","day-month","excess_deaths","region","date","avg_max_temp","month","deaths_delta","cumdelta_deaths","temp_pctdelta","cumpctdelta_temp","time","id","id2","Intercept_1","Intercept_2","Intercept_3","Intercept_4","Intercept_5","Intercept_6","Intercept_7","Intercept_8","Intercept_9"
"144",2018,"16-Jun
(heat-period)",8,"Yorkshire And The Humber",2018-06-16,16.13,6,0,8,1.5103838892385,9.77190474578371,16,3,144,NA,NA,1,NA,NA,NA,NA,NA,NA
"145",2018,"17-Jun
(heat-period)",0,"East",2018-06-17,17.7769230769231,6,0,0,-6.54264998988995,14.3723896579284,17,6,145,NA,NA,NA,NA,NA,1,NA,NA,NA
"146",2018,"17-Jun
(heat-period)",6,"East Midlands",2018-06-17,16.8,6,26,6,-0.819940964250576,13.937250474655,17,4,146,NA,NA,NA,1,NA,NA,NA,NA,NA
"147",2018,"17-Jun
(heat-period)",0,"London",2018-06-17,17.6666666666667,6,0,0,-7.66550522648083,10.5707526605157,17,7,147,NA,NA,NA,NA,NA,NA,1,NA,NA
"148",2018,"17-Jun
(heat-period)",0,"North East",2018-06-17,14.775,6,0,0,11.2296110414053,-6.24465108213417,17,1,148,1,NA,NA,NA,NA,NA,NA,NA,NA
"149",2018,"17-Jun
(heat-period)",2,"North West",2018-06-17,15.4083333333333,6,0,2,5.71755288736421,-9.8636596915159,17,2,149,NA,1,NA,NA,NA,NA,NA,NA,NA
"150",2018,"17-Jun
(heat-period)",12,"South East",2018-06-17,17.4470588235294,6,19,12,-4.67620118913707,13.0162530910509,17,8,150,NA,NA,NA,NA,NA,NA,NA,1,NA
"151",2018,"17-Jun
(heat-period)",0,"South West",2018-06-17,16.1277777777778,6,6,0,-3.03941215764864,5.82151021228604,17,9,151,NA,NA,NA,NA,NA,NA,NA,NA,1
"152",2018,"17-Jun
(heat-period)",0,"West Midlands",2018-06-17,15.89,6,0,0,-1.48791072535649,0.410333523939312,17,5,152,NA,NA,NA,NA,1,NA,NA,NA,NA
"153",2018,"17-Jun
(heat-period)",17,"Yorkshire And The Humber",2018-06-17,16.455,6,9,17,2.01487910725358,11.7867838530373,17,3,153,NA,NA,1,NA,NA,NA,NA,NA,NA
"154",2018,"18-Jun
(heat-period)",11,"East",2018-06-18,20.6178571428571,6,17,11,15.9810224392656,30.353412097194,18,6,154,NA,NA,NA,NA,NA,1,NA,NA,NA
"155",2018,"18-Jun
(heat-period)",0,"East Midlands",2018-06-18,19.1222222222222,6,0,0,13.8227513227513,27.7600017974063,18,4,155,NA,NA,NA,1,NA,NA,NA,NA,NA
"156",2018,"18-Jun
(heat-period)",10,"London",2018-06-18,22,6,40,10,24.5283018867924,35.0990545473081,18,7,156,NA,NA,NA,NA,NA,NA,1,NA,NA
"157",2018,"18-Jun
(heat-period)",0,"North East",2018-06-18,15.7833333333333,6,5,0,6.82459108855048,0.579940006416309,18,1,157,1,NA,NA,NA,NA,NA,NA,NA,NA
"158",2018,"18-Jun
(heat-period)",0,"North West",2018-06-18,16.275,6,0,0,5.62466197944834,-4.23899771206756,18,2,158,NA,1,NA,NA,NA,NA,NA,NA,NA
"159",2018,"18-Jun
(heat-period)",0,"South East",2018-06-18,18.4794117647059,6,0,0,5.91706001348619,18.9333131045371,18,8,159,NA,NA,NA,NA,NA,NA,NA,1,NA
"160",2018,"18-Jun
(heat-period)",15,"South West",2018-06-18,17.7833333333333,6,18,15,10.2652428522219,16.0867530645079,18,9,160,NA,NA,NA,NA,NA,NA,NA,NA,1
"161",2018,"18-Jun
(heat-period)",0,"West Midlands",2018-06-18,18.52,6,0,0,16.5512901195721,16.9616236435114,18,5,161,NA,NA,NA,NA,1,NA,NA,NA,NA
"162",2018,"18-Jun
(heat-period)",0,"Yorkshire And The Humber",2018-06-18,18.24,6,0,0,10.8477666362808,22.6345504893181,18,3,162,NA,NA,1,NA,NA,NA,NA,NA,NA
"163",2018,"19-Jun
(heat-period)",18,"East",2018-06-19,22.3115384615385,6,7,18,8.2146331063705,38.5680452035645,19,6,163,NA,NA,NA,NA,NA,1,NA,NA,NA
"164",2018,"19-Jun
(heat-period)",6,"East Midlands",2018-06-19,20.5277777777778,6,10,6,7.35037768739103,35.1103794847973,19,4,164,NA,NA,NA,1,NA,NA,NA,NA,NA
"165",2018,"19-Jun
(heat-period)",0,"London",2018-06-19,22.85,6,0,0,3.86363636363637,38.9626909109445,19,7,165,NA,NA,NA,NA,NA,NA,1,NA,NA
"166",2018,"19-Jun
(heat-period)",0,"North East",2018-06-19,15.5,6,0,0,-1.79514255543823,-1.21520254902192,19,1,166,1,NA,NA,NA,NA,NA,NA,NA,NA
"167",2018,"19-Jun
(heat-period)",2,"North West",2018-06-19,16.6166666666667,6,7,2,2.09933435739889,-2.13966335466867,19,2,167,NA,1,NA,NA,NA,NA,NA,NA,NA
"168",2018,"19-Jun
(heat-period)",23,"South East",2018-06-19,20.8416666666667,6,35,23,12.7831715210356,31.7164846255727,19,8,168,NA,NA,NA,NA,NA,NA,NA,1,NA
"169",2018,"19-Jun
(heat-period)",11,"South West",2018-06-19,19.4111111111111,6,0,11,9.15338956576069,25.2401426302686,19,9,169,NA,NA,NA,NA,NA,NA,NA,NA,1
"170",2018,"19-Jun
(heat-period)",0,"West Midlands",2018-06-19,19.825,6,13,0,7.04643628509719,24.0080599286086,19,5,170,NA,NA,NA,NA,1,NA,NA,NA,NA
"171",2018,"19-Jun
(heat-period)",1,"Yorkshire And The Humber",2018-06-19,18.49,6,24,1,1.3706140350877,24.0051645244058,19,3,171,NA,NA,1,NA,NA,NA,NA,NA,NA
"172",2018,"20-Jun",0,"East",2018-06-20,22.5769230769231,6,0,0,1.18945009481124,39.7574952983758,20,6,172,NA,NA,NA,NA,NA,1,NA,NA,NA
"173",2018,"20-Jun",3,"East Midlands",2018-06-20,21.3111111111111,6,0,3,3.81596752368066,38.926347008478,20,4,173,NA,NA,NA,1,NA,NA,NA,NA,NA
"174",2018,"20-Jun",0,"London",2018-06-20,22.65,6,0,0,-0.875273522975927,38.0874173879686,20,7,174,NA,NA,NA,NA,NA,NA,1,NA,NA
"175",2018,"20-Jun",0,"North East",2018-06-20,17.2916666666667,6,0,0,11.5591397849462,10.3439372359243,20,1,175,1,NA,NA,NA,NA,NA,NA,NA,NA
"176",2018,"20-Jun",0,"North West",2018-06-20,16.85,6,0,0,1.40421263791375,-0.735450716754923,20,2,176,NA,1,NA,NA,NA,NA,NA,NA,NA
"177",2018,"20-Jun",13,"South East",2018-06-20,20.0388888888889,6,0,13,-3.85179261628682,27.8646920092859,20,8,177,NA,NA,NA,NA,NA,NA,NA,1,NA
"178",2018,"20-Jun",2,"South West",2018-06-20,19.2,6,0,2,-1.08757870635375,24.1525639239148,20,9,178,NA,NA,NA,NA,NA,NA,NA,NA,1
"179",2018,"20-Jun",25,"West Midlands",2018-06-20,20.26,6,26,25,2.19419924337956,26.2022591719881,20,5,179,NA,NA,NA,NA,1,NA,NA,NA,NA
"180",2018,"20-Jun",0,"Yorkshire And The Humber",2018-06-20,19.67,6,0,0,6.38182801514332,30.3869925395491,20,3,180,NA,NA,1,NA,NA,NA,NA,NA,NA
"181",2018,"21-Jun",0,"East",2018-06-21,18.6307692307692,6,0,0,-17.4787052810903,22.2787900172855,21,6,181,NA,NA,NA,NA,NA,1,NA,NA,NA
"182",2018,"21-Jun",0,"East Midlands",2018-06-21,17.0888888888889,6,0,0,-19.8123044838373,19.1140425246407,21,4,182,NA,NA,NA,1,NA,NA,NA,NA,NA
"183",2018,"21-Jun",0,"London",2018-06-21,19.5666666666667,6,2,0,-13.6129506990434,24.4744666889251,21,7,183,NA,NA,NA,NA,NA,NA,1,NA,NA
"184",2018,"21-Jun",3,"North East",2018-06-21,15.95,6,23,3,-7.75903614457831,2.584901091346,21,1,184,1,NA,NA,NA,NA,NA,NA,NA,NA
"185",2018,"21-Jun",0,"North West",2018-06-21,15.3916666666667,6,3,0,-8.65479723046489,-9.39024794721981,21,2,185,NA,1,NA,NA,NA,NA,NA,NA,NA
"186",2018,"21-Jun",0,"South East",2018-06-21,19.2138888888889,6,0,0,-4.11699473246465,23.7476972768212,21,8,186,NA,NA,NA,NA,NA,NA,NA,1,NA
"187",2018,"21-Jun",0,"South West",2018-06-21,16.7777777777778,6,0,0,-12.6157407407407,11.5368231831741,21,9,187,NA,NA,NA,NA,NA,NA,NA,NA,1
"188",2018,"21-Jun",0,"West Midlands",2018-06-21,16.295,6,0,0,-19.5705824284304,6.63167674355771,21,5,188,NA,NA,NA,NA,1,NA,NA,NA,NA
"189",2018,"21-Jun",8,"Yorkshire And The Humber",2018-06-21,15.425,6,24,8,-21.5810879511947,8.80590458835437,21,3,189,NA,NA,1,NA,NA,NA,NA,NA,NA
"190",2018,"22-Jun",0,"East",2018-06-22,18.0714285714286,6,3,0,-3.00224135897133,19.2765486583141,22,6,190,NA,NA,NA,NA,NA,1,NA,NA,NA
"191",2018,"22-Jun",0,"East Midlands",2018-06-22,18.2111111111111,6,1,0,6.56697009102732,25.681012615668,22,4,191,NA,NA,NA,1,NA,NA,NA,NA,NA
"192",2018,"22-Jun",0,"London",2018-06-22,19.9,6,0,0,1.70357751277683,26.178044201702,22,7,192,NA,NA,NA,NA,NA,NA,1,NA,NA
"193",2018,"22-Jun",0,"North East",2018-06-22,16.6583333333333,6,0,0,4.44096133751305,7.02586242885905,22,1,193,1,NA,NA,NA,NA,NA,NA,NA,NA
"194",2018,"22-Jun",0,"North West",2018-06-22,16.7333333333333,6,0,0,8.71683811586356,-0.67340983135625,22,2,194,NA,1,NA,NA,NA,NA,NA,NA,NA
"195",2018,"22-Jun",0,"South East",2018-06-22,19.2194444444444,6,0,0,0.0289142691918507,23.7766115460131,22,8,195,NA,NA,NA,NA,NA,NA,NA,1,NA
"196",2018,"22-Jun",0,"South West",2018-06-22,17.3055555555556,6,27,0,3.14569536423839,14.6825185474125,22,9,196,NA,NA,NA,NA,NA,NA,NA,NA,1
"197",2018,"22-Jun",0,"West Midlands",2018-06-22,17.685,6,5,0,8.53022399509052,15.1619007386482,22,5,197,NA,NA,NA,NA,1,NA,NA,NA,NA
"198",2018,"22-Jun",0,"Yorkshire And The Humber",2018-06-22,17.53,6,0,0,13.646677471637,22.4525820599913,22,3,198,NA,NA,1,NA,NA,NA,NA,NA,NA
"199",2018,"23-Jun",4,"East",2018-06-23,19.6178571428571,6,13,4,8.55731225296442,27.8338609112786,23,6,199,NA,NA,NA,NA,NA,1,NA,NA,NA
"200",2018,"23-Jun",17,"East Midlands",2018-06-23,18.4777777777778,6,19,17,1.46430750457596,27.1453201202439,23,4,200,NA,NA,NA,1,NA,NA,NA,NA,NA
"201",2018,"23-Jun",1,"London",2018-06-23,21.4166666666667,6,21,1,7.62144053601341,33.7994847377154,23,7,201,NA,NA,NA,NA,NA,NA,1,NA,NA
"202",2018,"23-Jun",9,"North East",2018-06-23,16.9166666666667,6,16,9,1.55077538769384,8.5766378165529,23,1,202,1,NA,NA,NA,NA,NA,NA,NA,NA
"203",2018,"23-Jun",7,"North West",2018-06-23,16.2333333333333,6,31,7,-2.98804780876494,-3.66145764012119,23,2,203,NA,1,NA,NA,NA,NA,NA,NA,NA
"204",2018,"23-Jun",0,"South East",2018-06-23,20.5611111111111,6,9,0,6.98077756901286,30.757389115026,23,8,204,NA,NA,NA,NA,NA,NA,NA,1,NA
"205",2018,"23-Jun",8,"South West",2018-06-23,20.4333333333333,6,22,8,18.0738362760835,32.756354823496,23,9,205,NA,NA,NA,NA,NA,NA,NA,NA,1
"206",2018,"23-Jun",6,"West Midlands",2018-06-23,18.605,6,6,6,5.20214871359911,20.3640494522473,23,5,206,NA,NA,NA,NA,1,NA,NA,NA,NA
"207",2018,"23-Jun",0,"Yorkshire And The Humber",2018-06-23,16.895,6,11,0,-3.62236166571592,18.8302203942754,23,3,207,NA,NA,1,NA,NA,NA,NA,NA,NA
"208",2018,"24-Jun",0,"East",2018-06-24,20.85,6,0,0,6.28072091753141,34.11458182881,24,6,208,NA,NA,NA,NA,NA,1,NA,NA,NA
"209",2018,"24-Jun",1,"East Midlands",2018-06-24,20.7333333333333,6,0,1,12.2068550811786,39.3521752014225,24,4,209,NA,NA,NA,1,NA,NA,NA,NA,NA
"210",2018,"24-Jun",0,"London",2018-06-24,22.8666666666667,6,0,0,6.7704280155642,40.5699127532796,24,7,210,NA,NA,NA,NA,NA,NA,1,NA,NA
"211",2018,"24-Jun",0,"North East",2018-06-24,17.8,6,0,0,5.22167487684731,13.7983126934002,24,1,211,1,NA,NA,NA,NA,NA,NA,NA,NA
"212",2018,"24-Jun",12,"North West",2018-06-24,19.225,6,5,12,18.429158110883,14.7677004707618,24,2,212,NA,1,NA,NA,NA,NA,NA,NA,NA
"213",2018,"24-Jun",0,"South East",2018-06-24,21.3852941176471,6,15,0,4.00845558434127,34.7658446993672,24,8,213,NA,NA,NA,NA,NA,NA,NA,1,NA
"214",2018,"24-Jun",21,"South West",2018-06-24,21.4277777777778,6,13,21,4.86677542142468,37.6231302449207,24,9,214,NA,NA,NA,NA,NA,NA,NA,NA,1
"215",2018,"24-Jun",18,"West Midlands",2018-06-24,20.355,6,12,18,9.40607363611932,29.7701230883667,24,5,215,NA,NA,NA,NA,1,NA,NA,NA,NA
"216",2018,"24-Jun",0,"Yorkshire And The Humber",2018-06-24,20.925,6,2,0,23.8532110091743,42.6834314034497,24,3,216,NA,NA,1,NA,NA,NA,NA,NA,NA
"217",2018,"25-Jun",12,"East",2018-06-25,24.4,6,15,12,17.0263788968825,51.1409607256925,25,6,217,NA,NA,NA,NA,NA,1,NA,NA,NA
"218",2018,"25-Jun",20,"East Midlands",2018-06-25,24.2833333333333,6,19,20,17.1221864951769,56.4743616965994,25,4,218,NA,NA,NA,1,NA,NA,NA,NA,NA
"219",2018,"25-Jun",1,"London",2018-06-25,26.2833333333333,6,1,1,14.9416909620991,55.5116037153787,25,7,219,NA,NA,NA,NA,NA,NA,1,NA,NA
"220",2018,"25-Jun",17,"North East",2018-06-25,22.4666666666667,6,17,17,26.2172284644195,40.0155411578197,25,1,220,1,NA,NA,NA,NA,NA,NA,NA,NA
"221",2018,"25-Jun",0,"North West",2018-06-25,22.1916666666667,6,0,0,15.4312960554833,30.1989965262451,25,2,221,NA,1,NA,NA,NA,NA,NA,NA,NA
"222",2018,"25-Jun",42,"South East",2018-06-25,23.3705882352941,6,45,42,9.28345482051989,44.0492995198871,25,8,222,NA,NA,NA,NA,NA,NA,NA,1,NA
"223",2018,"25-Jun",18,"South West",2018-06-25,24.0611111111111,6,0,18,12.2893440497796,49.9124742947003,25,9,223,NA,NA,NA,NA,NA,NA,NA,NA,1
"224",2018,"25-Jun",35,"West Midlands",2018-06-25,24.325,6,17,35,19.5038074183247,49.2739305066914,25,5,224,NA,NA,NA,NA,1,NA,NA,NA,NA
"225",2018,"25-Jun",17,"Yorkshire And The Humber",2018-06-25,23.92,6,21,17,14.3130227001195,56.9964541035692,25,3,225,NA,NA,1,NA,NA,NA,NA,NA,NA
"226",2018,"26-Jun",8,"East",2018-06-26,23.4357142857143,6,0,8,-3.95199063231849,47.188970093374,26,6,226,NA,NA,NA,NA,NA,1,NA,NA,NA
"227",2018,"26-Jun",33,"East Midlands",2018-06-26,23.4222222222222,6,13,33,-3.54609929078015,52.9282624058192,26,4,227,NA,NA,NA,1,NA,NA,NA,NA,NA
"228",2018,"26-Jun",5,"London",2018-06-26,25.9833333333333,6,4,5,-1.14140773620799,54.3701959791707,26,7,228,NA,NA,NA,NA,NA,NA,1,NA,NA
"229",2018,"26-Jun",5,"North East",2018-06-26,22.3166666666667,6,0,5,-0.667655786350158,39.3478853714695,26,1,229,1,NA,NA,NA,NA,NA,NA,NA,NA
"230",2018,"26-Jun",25,"North West",2018-06-26,25.8916666666667,6,27,25,16.6729252722493,46.8719217984944,26,2,230,NA,1,NA,NA,NA,NA,NA,NA,NA
"231",2018,"26-Jun",14,"South East",2018-06-26,24.2166666666667,6,0,14,3.62027015689236,47.6695696767795,26,8,231,NA,NA,NA,NA,NA,NA,NA,1,NA
"232",2018,"26-Jun",21,"South West",2018-06-26,25.7722222222222,6,3,21,7.11152158854768,57.023995883248,26,9,232,NA,NA,NA,NA,NA,NA,NA,NA,1
"233",2018,"26-Jun",19,"West Midlands",2018-06-26,25.355,6,0,19,4.23432682425489,53.5082573309463,26,5,233,NA,NA,NA,NA,1,NA,NA,NA,NA
"234",2018,"26-Jun",3,"Yorkshire And The Humber",2018-06-26,22.545,6,0,3,-5.74832775919733,51.2481263443719,26,3,234,NA,NA,1,NA,NA,NA,NA,NA,NA
"235",2018,"27-Jun",0,"East",2018-06-27,21.8892857142857,6,0,0,-6.59859798841816,40.5903721049558,27,6,235,NA,NA,NA,NA,NA,1,NA,NA,NA
"236",2018,"27-Jun",0,"East Midlands",2018-06-27,21.2777777777778,6,0,0,-9.15559772296014,43.7726646828591,27,4,236,NA,NA,NA,1,NA,NA,NA,NA,NA
"237",2018,"27-Jun",0,"London",2018-06-27,22.9333333333333,6,0,0,-11.7382937780629,42.6319022011079,27,7,237,NA,NA,NA,NA,NA,NA,1,NA,NA
"238",2018,"27-Jun",2,"North East",2018-06-27,21.9583333333333,6,0,2,-1.60567587752054,37.742209493949,27,1,238,1,NA,NA,NA,NA,NA,NA,NA,NA
"239",2018,"27-Jun",30,"North West",2018-06-27,26.4583333333333,6,5,30,2.18860637270679,49.0605281712012,27,2,239,NA,1,NA,NA,NA,NA,NA,NA,NA
"240",2018,"27-Jun",0,"South East",2018-06-27,23.0361111111111,6,0,0,-4.8749713236981,42.7945983530814,27,8,240,NA,NA,NA,NA,NA,NA,NA,1,NA
"241",2018,"27-Jun",11,"South West",2018-06-27,24.2888888888889,6,0,11,-5.75555076525114,51.2684451179968,27,9,241,NA,NA,NA,NA,NA,NA,NA,NA,1
"242",2018,"27-Jun",28,"West Midlands",2018-06-27,23.465,6,9,28,-7.45415105501874,46.0541062759275,27,5,242,NA,NA,NA,NA,1,NA,NA,NA,NA
"243",2018,"27-Jun",10,"Yorkshire And The Humber",2018-06-27,20.325,6,7,10,-9.84697272122421,41.4011536231476,27,3,243,NA,NA,1,NA,NA,NA,NA,NA,NA
"244",2018,"28-Jun",0,"East",2018-06-28,22.2714285714286,6,17,0,1.74579866209822,42.336170767054,28,6,244,NA,NA,NA,NA,NA,1,NA,NA,NA
"245",2018,"28-Jun",8,"East Midlands",2018-06-28,21.6166666666667,6,12,8,1.59268929503916,45.3653539778983,28,4,245,NA,NA,NA,1,NA,NA,NA,NA,NA
"246",2018,"28-Jun",0,"London",2018-06-28,23.4,6,0,0,2.03488372093024,44.6667859220381,28,7,246,NA,NA,NA,NA,NA,NA,1,NA,NA
"247",2018,"28-Jun",0,"North East",2018-06-28,22.5333333333333,6,0,0,2.61859582542696,40.3608053193759,28,1,247,1,NA,NA,NA,NA,NA,NA,NA,NA
"248",2018,"28-Jun",20,"North West",2018-06-28,25.9333333333333,6,0,20,-1.98425196850393,47.0762762026973,28,2,248,NA,1,NA,NA,NA,NA,NA,NA,NA
"249",2018,"28-Jun",0,"South East",2018-06-28,23.6527777777778,6,0,0,2.67695646931147,45.4715548223928,28,8,249,NA,NA,NA,NA,NA,NA,NA,1,NA
"250",2018,"28-Jun",17,"South West",2018-06-28,23.9388888888889,6,6,17,-1.44098810612991,49.8274570118669,28,9,250,NA,NA,NA,NA,NA,NA,NA,NA,1
"251",2018,"28-Jun",4,"West Midlands",2018-06-28,22.755,6,0,4,-3.02578308118475,43.0283231947428,28,5,251,NA,NA,NA,NA,1,NA,NA,NA,NA
"252",2018,"28-Jun",0,"Yorkshire And The Humber",2018-06-28,21.19,6,0,0,4.25584255842558,45.6569961815732,28,3,252,NA,NA,1,NA,NA,NA,NA,NA,NA
"253",2018,"29-Jun",14,"East",2018-06-29,22.5214285714286,6,22,14,1.12251443232842,43.4586851993824,29,6,253,NA,NA,NA,NA,NA,1,NA,NA,NA
"254",2018,"29-Jun",0,"East Midlands",2018-06-29,22.0611111111111,6,0,0,2.05602672834746,47.4213807062457,29,4,254,NA,NA,NA,1,NA,NA,NA,NA,NA
"255",2018,"29-Jun",9,"London",2018-06-29,24.95,6,14,9,6.62393162393161,51.2907175459697,29,7,255,NA,NA,NA,NA,NA,NA,1,NA,NA
"256",2018,"29-Jun",11,"North East",2018-06-29,22.825,6,26,11,1.29437869822484,41.6551840176008,29,1,256,1,NA,NA,NA,NA,NA,NA,NA,NA
"257",2018,"29-Jun",17,"North West",2018-06-29,26.4,6,0,17,1.79948586118253,48.8757620638798,29,2,257,NA,1,NA,NA,NA,NA,NA,NA,NA
"258",2018,"29-Jun",0,"South East",2018-06-29,24.2305555555556,6,8,0,2.44274809160304,47.9143029139959,29,8,258,NA,NA,NA,NA,NA,NA,NA,1,NA
"259",2018,"29-Jun",24,"South West",2018-06-29,24.15,6,7,24,0.881875145045244,50.7093321569122,29,9,259,NA,NA,NA,NA,NA,NA,NA,NA,1
"260",2018,"29-Jun",30,"West Midlands",2018-06-29,23.23,6,26,30,2.08745330696551,45.1157765017083,29,5,260,NA,NA,NA,NA,1,NA,NA,NA,NA
"261",2018,"29-Jun",14,"Yorkshire And The Humber",2018-06-29,22.05,6,15,14,4.05851816894763,49.7155143505209,29,3,261,NA,NA,1,NA,NA,NA,NA,NA,NA
"262",2018,"30-Jun",6,"East",2018-06-30,23.4857142857143,6,0,6,4.28163653663177,47.7403217360142,30,6,262,NA,NA,NA,NA,NA,1,NA,NA,NA
"263",2018,"30-Jun",1,"East Midlands",2018-06-30,23.0611111111111,6,1,1,4.53286325862503,51.9542439648708,30,4,263,NA,NA,NA,1,NA,NA,NA,NA,NA
"264",2018,"30-Jun",0,"London",2018-06-30,24.55,6,0,0,-1.60320641282565,49.6875111331441,30,7,264,NA,NA,NA,NA,NA,NA,1,NA,NA
"265",2018,"30-Jun",22,"North East",2018-06-30,20.0333333333333,6,11,22,-12.2307411464038,29.424442871197,30,1,265,1,NA,NA,NA,NA,NA,NA,NA,NA
"266",2018,"30-Jun",20,"North West",2018-06-30,23.7833333333333,6,3,20,-9.91161616161616,38.9641459022636,30,2,266,NA,1,NA,NA,NA,NA,NA,NA,NA
"267",2018,"30-Jun",12,"South East",2018-06-30,24.3805555555556,6,16,12,0.61905307806948,48.5333559920654,30,8,267,NA,NA,NA,NA,NA,NA,NA,1,NA
"268",2018,"30-Jun",23,"South West",2018-06-30,23.8277777777778,6,0,23,-1.33425350816654,49.3750786487456,30,9,268,NA,NA,NA,NA,NA,NA,NA,NA,1
"269",2018,"30-Jun",10,"West Midlands",2018-06-30,23.19,6,0,10,-0.172191132156706,44.9435853695516,30,5,269,NA,NA,NA,NA,1,NA,NA,NA,NA
"270",2018,"30-Jun",0,"Yorkshire And The Humber",2018-06-30,20.405,6,0,0,-7.46031746031746,42.2551968902034,30,3,270,NA,NA,1,NA,NA,NA,NA,NA,NA
"271",2018,"01-Jul",0,"East",2018-07-01,25.45,7,0,0,8.36374695863747,56.1040686946517,31,6,271,NA,NA,NA,NA,NA,1,NA,NA,NA
"272",2018,"01-Jul",14,"East Midlands",2018-07-01,24.2055555555556,7,13,14,4.96265960009637,56.9169035649671,31,4,272,NA,NA,NA,1,NA,NA,NA,NA,NA
"273",2018,"01-Jul",0,"London",2018-07-01,27.8166666666667,7,0,0,13.306177868296,62.9936890014401,31,7,273,NA,NA,NA,NA,NA,NA,1,NA,NA
"274",2018,"01-Jul",0,"North East",2018-07-01,20.3666666666667,7,0,0,1.6638935108153,31.0883363820123,31,1,274,1,NA,NA,NA,NA,NA,NA,NA,NA
"275",2018,"01-Jul",27,"North West",2018-07-01,24.5,7,7,27,3.01331464611071,41.9774605483743,31,2,275,NA,1,NA,NA,NA,NA,NA,NA,NA
"276",2018,"01-Jul",23,"South East",2018-07-01,26.3027777777778,7,11,23,7.8842429075994,56.4175988996648,31,8,276,NA,NA,NA,NA,NA,NA,NA,1,NA
"277",2018,"01-Jul",10,"South West",2018-07-01,23.7,7,0,10,-0.53625553742132,48.8388231113243,31,9,277,NA,NA,NA,NA,NA,NA,NA,NA,1
"278",2018,"01-Jul",0,"West Midlands",2018-07-01,24.69,7,0,0,6.46830530401035,51.4118906735619,31,5,278,NA,NA,NA,NA,1,NA,NA,NA,NA
"279",2018,"01-Jul",11,"Yorkshire And The Humber",2018-07-01,22.065,7,11,11,8.13526096544964,50.390457855653,31,3,279,NA,NA,1,NA,NA,NA,NA,NA,NA
"280",2018,"02-Jul",11,"East",2018-07-02,25.3464285714286,7,20,11,-0.406960426606789,55.6971082680449,32,6,280,NA,NA,NA,NA,NA,1,NA,NA,NA
"281",2018,"02-Jul",0,"East Midlands",2018-07-02,24.0833333333333,7,0,0,-0.504934588019285,56.4119689769478,32,4,281,NA,NA,NA,1,NA,NA,NA,NA,NA
"282",2018,"02-Jul",0,"London",2018-07-02,27.4166666666667,7,13,0,-1.43798681845416,61.5557021829859,32,7,282,NA,NA,NA,NA,NA,NA,1,NA,NA
"283",2018,"02-Jul",0,"North East",2018-07-02,21.2833333333333,7,0,0,4.50081833060557,35.5891547126179,32,1,283,1,NA,NA,NA,NA,NA,NA,NA,NA
"284",2018,"02-Jul",27,"North West",2018-07-02,24.7083333333333,7,0,27,0.850340136054417,42.8278006844288,32,2,284,NA,1,NA,NA,NA,NA,NA,NA,NA
"285",2018,"02-Jul",37,"South East",2018-07-02,27.1638888888889,7,14,37,3.27384095469426,59.691439854359,32,8,285,NA,NA,NA,NA,NA,NA,NA,1,NA
"286",2018,"02-Jul",7,"South West",2018-07-02,25.3833333333333,7,0,7,7.10267229254571,55.94149540387,32,9,286,NA,NA,NA,NA,NA,NA,NA,NA,1
"287",2018,"02-Jul",0,"West Midlands",2018-07-02,24.62,7,0,0,-0.283515593357621,51.1283750802043,32,5,287,NA,NA,NA,NA,1,NA,NA,NA,NA
"288",2018,"02-Jul",5,"Yorkshire And The Humber",2018-07-02,22.105,7,0,5,0.18128257421255,50.5717404298656,32,3,288,NA,NA,1,NA,NA,NA,NA,NA,NA
"289",2018,"03-Jul",0,"East",2018-07-03,23.4071428571429,7,0,0,-7.65112019163026,48.0459880764146,33,6,289,NA,NA,NA,NA,NA,1,NA,NA,NA
"290",2018,"03-Jul",0,"East Midlands",2018-07-03,21.2611111111111,7,3,0,-11.7185697808535,44.6933991960943,33,4,290,NA,NA,NA,1,NA,NA,NA,NA,NA
"291",2018,"03-Jul",10,"London",2018-07-03,25,7,12,10,-8.8145896656535,52.7411125173324,33,7,291,NA,NA,NA,NA,NA,NA,1,NA,NA
"292",2018,"03-Jul",0,"North East",2018-07-03,18.8333333333333,7,0,0,-11.5113547376664,24.0777999749515,33,1,292,1,NA,NA,NA,NA,NA,NA,NA,NA
"293",2018,"03-Jul",0,"North West",2018-07-03,22.5,7,0,0,-8.93760539629005,33.8901952881387,33,2,293,NA,1,NA,NA,NA,NA,NA,NA,NA
"294",2018,"03-Jul",0,"South East",2018-07-03,25.3833333333333,7,0,0,-6.55486246037427,53.1365773939848,33,8,294,NA,NA,NA,NA,NA,NA,NA,1,NA
"295",2018,"03-Jul",21,"South West",2018-07-03,24.0333333333333,7,14,21,-5.31845042678922,50.6230449770808,33,9,295,NA,NA,NA,NA,NA,NA,NA,NA,1
"296",2018,"03-Jul",2,"West Midlands",2018-07-03,22.445,7,11,2,-8.83428107229895,42.2940940079054,33,5,296,NA,NA,NA,NA,1,NA,NA,NA,NA
"297",2018,"03-Jul",0,"Yorkshire And The Humber",2018-07-03,19.38,7,0,0,-12.3275277086632,38.2442127212024,33,3,297,NA,NA,1,NA,NA,NA,NA,NA,NA
